researchStatement	researchStatementLabel	claim	assertType	objectURI	valueURI	label	homepage	source	dateAnnotated	whoAnnotated	evidence	evidenceVal	evidenceRole	object	precip	numericVal	contVal	evidenceSource	evidenceType	evidenceStatement	objectDose	precipDose	numOfSubjects
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/171	citalopram_inhibits_cyp2c9	ddi-spl-annotation-claim-276	inhibits	http://purl.obolibrary.org/obo/CHEBI_3723	http://purl.obolibrary.org/obo/PR_000006120	voriconazole-N-oxide	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/citalopram_inhibits_cyp2c9.html	DIKB	"02/12/2010 14:53:49
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/213		refute					http://www.ncbi.nlm.nih.gov/pubmed/9278211	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"

route of administration: oral

study duration: a single 25 mg dose of racemic warfarin either alone or on Day 15 of a 21-day oral dosing regimen of 40 mg citalopram daily. Blood samples for pharmacokinetic analysis were obtained over a 168 h period after warfarin dosing.

population: 12 healthy males 

tested for known CYP450 polymorphisms? no

ages: 21 - 32

description:
Citalopram produced no change in the pharmacokinetics of (R)- and (S)-warfarin, indicating that citalopram does not alter the metabolism of warfarin mediated via CYP1A2, CYP3A4 and CYP2C9.


"			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/171	citalopram_inhibits_cyp2c9	ddi-spl-annotation-claim-276	inhibits	http://purl.obolibrary.org/obo/CHEBI_3723	http://purl.obolibrary.org/obo/PR_000006120	teriflunomide	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/citalopram_inhibits_cyp2c9.html	DIKB	05142009	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/212		refute					http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/62f9e5da-6215-4d6d-8601-ea01ec2655ab	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	In vitro enzyme inhibition data did not reveal an inhibitory effect of citalopram on CYP3A4, -2C9, or -2E1, but did suggest that it is a weak inhibitor of CYP1A2, -2D6, and -2C19. Citalopram would be expected to have little inhibitory effect on in vivo metabolism mediated by these cytochromes. However, in vivo data to address this question are limited.			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/171	citalopram_inhibits_cyp2c9	ddi-spl-annotation-claim-276	inhibits	http://purl.obolibrary.org/obo/CHEBI_3723	http://purl.obolibrary.org/obo/PR_000006120	teriflunomide	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/citalopram_inhibits_cyp2c9.html	DIKB	"02/12/2010 14:53:49
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/213		refute					http://www.ncbi.nlm.nih.gov/pubmed/9278211	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"

route of administration: oral

study duration: a single 25 mg dose of racemic warfarin either alone or on Day 15 of a 21-day oral dosing regimen of 40 mg citalopram daily. Blood samples for pharmacokinetic analysis were obtained over a 168 h period after warfarin dosing.

population: 12 healthy males 

tested for known CYP450 polymorphisms? no

ages: 21 - 32

description:
Citalopram produced no change in the pharmacokinetics of (R)- and (S)-warfarin, indicating that citalopram does not alter the metabolism of warfarin mediated via CYP1A2, CYP3A4 and CYP2C9.


"			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/178	celecoxib_inhibits_cyp3a4	ddi-spl-annotation-claim-277	inhibits	http://purl.obolibrary.org/obo/CHEBI_3520	http://purl.obolibrary.org/obo/PR_000006130	voriconazole-N-oxide	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/celecoxib_inhibits_cyp3a4.html	DIKB	09212009	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/222		refute					http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/8d52185d-421f-4e34-8db7-f7676db2a226	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"Drug interactions:

In vitro studies indicate that celecoxib is not an inhibitor of cytochrome P450 2C9, 2C19 or 3A4."			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/189	duloxetine_inhibits_cyp3a4	ddi-spl-annotation-claim-278	inhibits	http://purl.obolibrary.org/obo/CHEBI_36795	http://purl.obolibrary.org/obo/PR_000006130	voriconazole-N-oxide	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/duloxetine_inhibits_cyp3a4.html	DIKB	"05/05/2009 17:38:52
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/235		refute					http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/2f7d4d67-10c1-4bf4-a7f2-c185fbad64ba	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"7.11 Drugs Metabolized by CYP3A

Results of in vitro studies demonstrate that duloxetine does not inhibit or induce CYP3A activity. Therefore, an increase or decrease in the metabolism of CYP3A substrates (e.g., oral contraceptives and other steroidal agents) resulting from induction or inhibition is not anticipated, although clinical studies have not been performed. "			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/201	fluconazole_inhibits_cyp3a4	ddi-spl-annotation-claim-279	inhibits	http://purl.obolibrary.org/obo/CHEBI_46081	http://purl.obolibrary.org/obo/PR_000006130	voriconazole-N-oxide	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluconazole_inhibits_cyp3a4.html	DIKB															
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/211	zafirlukast_inhibits_cyp2c9	ddi-spl-annotation-claim-280	inhibits	http://purl.obolibrary.org/obo/CHEBI_10100	http://purl.obolibrary.org/obo/PR_000006120	voriconazole-N-oxide	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/zafirlukast_inhibits_cyp2c9.html	DIKB															
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/211	zafirlukast_inhibits_cyp2c9	ddi-spl-annotation-claim-280	inhibits	http://purl.obolibrary.org/obo/CHEBI_10100	http://purl.obolibrary.org/obo/PR_000006120	teriflunomide	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/zafirlukast_inhibits_cyp2c9.html	DIKB															
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/221	fluvoxamine_inhibits_cyp2c19	ddi-spl-annotation-claim-281	inhibits	http://purl.obolibrary.org/obo/CHEBI_5138	http://purl.obolibrary.org/obo/PR_000006118	modafinil-sulfone	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluvoxamine_inhibits_cyp2c19.html	DIKB															
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/221	fluvoxamine_inhibits_cyp2c19	ddi-spl-annotation-claim-281	inhibits	http://purl.obolibrary.org/obo/CHEBI_5138	http://purl.obolibrary.org/obo/PR_000006118	voriconazole-N-oxide	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluvoxamine_inhibits_cyp2c19.html	DIKB															
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/242	atazanavir_inhibits_cyp3a4	ddi-spl-annotation-claim-282	inhibits	http://purl.obolibrary.org/obo/CHEBI_37924	http://purl.obolibrary.org/obo/PR_000006130	voriconazole-N-oxide	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/atazanavir_inhibits_cyp3a4.html	DIKB															
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/246	risperidone_inhibits_cyp2c19	ddi-spl-annotation-claim-283	inhibits	http://purl.obolibrary.org/obo/CHEBI_8871	http://purl.obolibrary.org/obo/PR_000006118	modafinil-sulfone	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/risperidone_inhibits_cyp2c19.html	DIKB	"04/25/2009 09:58:43
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/303		refute					http://www.ncbi.nlm.nih.gov/pubmed/10460810	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome	"Enzyme system: human liver microsomes

NADPH added: yes

reaction: omeprazole-5-hydroxylation

No k_i observed"			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/246	risperidone_inhibits_cyp2c19	ddi-spl-annotation-claim-283	inhibits	http://purl.obolibrary.org/obo/CHEBI_8871	http://purl.obolibrary.org/obo/PR_000006118	voriconazole-N-oxide	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/risperidone_inhibits_cyp2c19.html	DIKB	"04/25/2009 09:58:43
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/303		refute					http://www.ncbi.nlm.nih.gov/pubmed/10460810	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome	"Enzyme system: human liver microsomes

NADPH added: yes

reaction: omeprazole-5-hydroxylation

No k_i observed"			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/247	perphenazine_inhibits_cyp2c19	ddi-spl-annotation-claim-284	inhibits	http://purl.obolibrary.org/obo/CHEBI_8028	http://purl.obolibrary.org/obo/PR_000006118	modafinil-sulfone	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/perphenazine_inhibits_cyp2c19.html	DIKB	"04/25/2009 10:18:23
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/304		refute					http://www.ncbi.nlm.nih.gov/pubmed/10460810	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome	"Enzyme system: human liver microsomes

NADPH added: yes

reaction: omeprazole-5-hydroxylation

No k_i observed"			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/247	perphenazine_inhibits_cyp2c19	ddi-spl-annotation-claim-284	inhibits	http://purl.obolibrary.org/obo/CHEBI_8028	http://purl.obolibrary.org/obo/PR_000006118	voriconazole-N-oxide	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/perphenazine_inhibits_cyp2c19.html	DIKB	"04/25/2009 10:18:23
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/304		refute					http://www.ncbi.nlm.nih.gov/pubmed/10460810	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome	"Enzyme system: human liver microsomes

NADPH added: yes

reaction: omeprazole-5-hydroxylation

No k_i observed"			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/249	eszopiclone_inhibits_CYP3A4	ddi-spl-annotation-claim-285	inhibits	http://purl.obolibrary.org/obo/CHEBI_53760	http://purl.obolibrary.org/obo/PR_000006130	voriconazole-N-oxide	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/eszopiclone_inhibits_CYP3A4.html	DIKB	11/09/2009	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/306		refute					http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/page/structuredProductLabelMetadata/fd047b2b-05a6-4d99-95cb-955f14bf329f	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"Metabolism

Following oral administration, eszopiclone is extensively metabolized by oxidation and demethylation. The primary plasma metabolites are (S)-zopiclone-N-oxide and (S)-N-desmethyl zopiclone; the latter compound binds to GABA receptors with substantially lower potency than eszopiclone, and the former compound shows no significant binding to this receptor. In vitro studies have shown that CYP3A4 and CYP2E1 enzymes are involved in the metabolism of eszopiclone. Eszopiclone did not show any inhibitory potential on CYP450 1A2, 2A6, 2C9, 2C19, 2D6, 2E1, and 3A4 in cryopreserved human hepatocytes."			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/271	cinacalcet_inhibits_cyp3a4	ddi-spl-annotation-claim-286	inhibits	http://purl.obolibrary.org/obo/CHEBI_48390	http://purl.obolibrary.org/obo/PR_000006130	voriconazole-N-oxide	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cinacalcet_inhibits_cyp3a4.html	DIKB	"09/21/2009 15:20:18
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/330		refute					http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/45028573-13c4-4c8b-ae62-6c75bba97c81	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"Drug Interactions
....

Midazolam: There were no significant differences in the pharmacokinetics of midazolam, a CYP3A4 and CYP3A5 substrate, in subjects receiving 90 mg cinacalcet once daily for 5 days and a single dose of 2 mg midazolam on day 5 as compared to those of subjects receiving 2 mg midazolam alone.  This suggests that cinacalcet would not affect the pharmacokinetics of drugs predominantly metabolized by CYP3A4 and CYP3A5."			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/271	cinacalcet_inhibits_cyp3a4	ddi-spl-annotation-claim-286	inhibits	http://purl.obolibrary.org/obo/CHEBI_48390	http://purl.obolibrary.org/obo/PR_000006130	voriconazole-N-oxide	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cinacalcet_inhibits_cyp3a4.html	DIKB	09212009	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/331		refute					http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/45028573-13c4-4c8b-ae62-6c75bba97c81	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"Drug Interactions
...
An in vitro study indicates that cinacalcet is a strong inhibitor of CYP2D6, but not of CYP1A2, CYP2C9, CYP2C19, and CYP3A4."			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/306	venlafaxine_inhibits_cyp2c9	ddi-spl-annotation-claim-287	inhibits	http://purl.obolibrary.org/obo/CHEBI_9943	http://purl.obolibrary.org/obo/PR_000006120	voriconazole-N-oxide	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/venlafaxine_inhibits_cyp2c9.html	DIKB	"05/14/2009 13:49:46
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/371		refute					http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/cf2d9bee-f8e3-477a-e4b4-f0e82657b7d2	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	CYP2C9: Venlafaxine did not inhibit CYP2C9 in vitro. In vivo, venlafaxine 75 mg by mouth every 12 hours did not alter the pharmacokinetics of a single 500 mg dose of tolbutamide or the CYP2C9 mediated formation of 4-hydroxy-tolbutamide. 			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/306	venlafaxine_inhibits_cyp2c9	ddi-spl-annotation-claim-287	inhibits	http://purl.obolibrary.org/obo/CHEBI_9943	http://purl.obolibrary.org/obo/PR_000006120	voriconazole-N-oxide	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/venlafaxine_inhibits_cyp2c9.html	DIKB	"02/12/2010 14:23:14
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/372		refute					http://www.ncbi.nlm.nih.gov/pubmed/9205822	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome	"
Enzyme system: human liver microsomes:

NADPH added: yes

reaction: tolbutamide-4-hydroxylation

Quote: 
The IC50 for venlafaxine's inhibition of the reaction was &gt; 1000micM "			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/306	venlafaxine_inhibits_cyp2c9	ddi-spl-annotation-claim-287	inhibits	http://purl.obolibrary.org/obo/CHEBI_9943	http://purl.obolibrary.org/obo/PR_000006120	teriflunomide	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/venlafaxine_inhibits_cyp2c9.html	DIKB	"05/14/2009 13:49:46
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/371		refute					http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/cf2d9bee-f8e3-477a-e4b4-f0e82657b7d2	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	CYP2C9: Venlafaxine did not inhibit CYP2C9 in vitro. In vivo, venlafaxine 75 mg by mouth every 12 hours did not alter the pharmacokinetics of a single 500 mg dose of tolbutamide or the CYP2C9 mediated formation of 4-hydroxy-tolbutamide. 			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/306	venlafaxine_inhibits_cyp2c9	ddi-spl-annotation-claim-287	inhibits	http://purl.obolibrary.org/obo/CHEBI_9943	http://purl.obolibrary.org/obo/PR_000006120	teriflunomide	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/venlafaxine_inhibits_cyp2c9.html	DIKB	"02/12/2010 14:23:14
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/372		refute					http://www.ncbi.nlm.nih.gov/pubmed/9205822	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_EX_Met_Enz_Inhibit_Cyp450_Hum_Microsome	"
Enzyme system: human liver microsomes:

NADPH added: yes

reaction: tolbutamide-4-hydroxylation

Quote: 
The IC50 for venlafaxine's inhibition of the reaction was &gt; 1000micM "			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/324	celecoxib_inhibits_cyp2c9	ddi-spl-annotation-claim-288	inhibits	http://purl.obolibrary.org/obo/CHEBI_3520	http://purl.obolibrary.org/obo/PR_000006120	voriconazole-N-oxide	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/celecoxib_inhibits_cyp2c9.html	DIKB	09212009	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/391		refute					http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/8d52185d-421f-4e34-8db7-f7676db2a226	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"Drug interactions:

In vitro studies indicate that celecoxib is not an inhibitor of cytochrome P450 2C9, 2C19 or 3A4."			
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/30	diltiazem_increases_auc_triazolam	ddi-spl-annotation-claim-289	increase_auc	http://purl.obolibrary.org/obo/CHEBI_101278	http://purl.obolibrary.org/obo/CHEBI_9674	diltiazem increases the AUC of triazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/diltiazem_increases_auc_triazolam.html	DIKB	"07/02/2007 17:38:07
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/39	2.835	support	TRIAZOLAM	DILTIAZEM	2.835	high	http://www.ncbi.nlm.nih.gov/pubmed/8612379	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"
Route of administration: oral

study duration: 1 day pretreatment with diltiazem given 3x/day @ 60mg PO. On day two .25mg triazolam was given PO

population: 10 subjects, male: 3 female: 7

ages: 18-31

AUC_i/AUC 0-time of measurement (17hrs): 36.0/12.7 = 2.835

AUC_i/AUC 0 -inf: 47/13.9 = 3.381

"	0.00025	0.06	10
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/33	ketoconazole_increases_auc_simvastatin	ddi-spl-annotation-claim-290	increase_auc	http://purl.obolibrary.org/obo/CHEBI_48339	http://purl.obolibrary.org/obo/CHEBI_9150	ketoconazole increases the AUC of simvastatin 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ketoconazole_increases_auc_simvastatin.html	DIKB	"10/30/2007 11:25:31
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/42	12.55	support	SIMVASTATIN	KETOCONAZOLE	12.55	high	http://www.ncbi.nlm.nih.gov/pubmed/16580903	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_NR	"
Route of administration: oral

study duration: 40mg of simvastatin to establish baseline given two seperate times with a one day gap; after a &gt;1 week washout period participants were given 10 days treatment ketoconazole 40mg 1x/day. 40mg of simvastatin was given during this phase once on day 6 and once on day nine. 

population: 19 (20 - 1 dropout) 9 male, 10 women

ages:30-47

AUC_i/AUC (0 to infinity):12.55

description:
This study used an open-label, fixed-sequential, 3-way crossover study design. Nineteen subjects received oral doses of 0.075 mg/kg midazolam and 40 mg simvastatin during 3 phases (baseline, after inhibition with 400 mg ketoconazole for 10 days, and after induction with 600 mg rifampin [INN, rifampicin] for 9 days). Serial plasma concentrations of midazolam and simvastatin were obtained. Oral clearances of midazolam and simvastatin were compared. RESULTS: Oral midazolam clearance decreased after pretreatment with ketoconazole (from a geometric mean of 25 mL x min(-1) x kg(-1) [range, 12-57 mL x min(-1) x kg(-1)] to 2.7 mL x min(-1) x kg(-1) [range, 1.2-8.5 mL x min(-1) x kg(-1)], P &lt; .001)"	0.04	0.4	19
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/45	clarithromycin_increases_auc_triazolam	ddi-spl-annotation-claim-291	increase_auc	http://purl.obolibrary.org/obo/CHEBI_3732	http://purl.obolibrary.org/obo/CHEBI_9674	clarithromycin increases the AUC of triazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/clarithromycin_increases_auc_triazolam.html	DIKB	"06/05/2007 13:57:26
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/60	5.255	support	TRIAZOLAM	CLARITHROMYCIN	5.255	high	http://www.ncbi.nlm.nih.gov/pubmed/9757151	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"Route of administration: oral

polymorphic enzyme: NO

study duration: 1 day petreatment with clarithromycin, single dose of triazolam

population: 6 male, 6 female

ages:21-39 

AUC_i/AUC: 28.9/5.5ng/Ml*h

In a randomized, double-blind, 5-trial clinical pharmacokinetic-pharmacodynamic study, 12 volunteers received 0.125 mg triazolam orally, together with placebo, azithromycin, erythromycin, or clarithromycin....The effects of triazolam on dynamic measures were nearly identical when triazolam was given with placebo or azithromycin, but benzodiazepine agonist effects were enhanced during erythromycin and clarithromycin trials."	0.000125	0.5	12
